data,汇率
2022-08-04,6.7485
2022-08-05,6.7607
2022-08-06,6.7607
2022-08-07,6.7607
2022-08-08,6.7505
2022-08-09,6.7525
2022-08-10,6.7230
2022-08-11,6.7445
2022-08-12,6.7425
2022-08-13,6.7425
2022-08-14,6.7425
2022-08-15,6.7715
2022-08-16,6.7875
2022-08-17,6.7805
2022-08-18,6.7855
2022-08-19,6.8164
2022-08-20,6.8164
2022-08-21,6.8164
2022-08-22,6.8476
2022-08-23,6.8476
2022-08-24,6.8581
2022-08-25,6.8477
2022-08-26,6.8715
2022-08-27,6.8715
2022-08-28,6.8715
2022-08-29,6.9067
2022-08-30,6.9100
2022-08-31,6.8890
2022-09-01,6.9066
2022-09-02,6.8985
2022-09-03,6.8985
2022-09-04,6.8985
2022-09-05,6.8985
2022-09-06,6.9532
2022-09-07,6.9650
2022-09-08,6.9562
2022-09-09,6.9240
2022-09-10,6.9240
2022-09-11,6.9240
2022-09-12,6.9265
2022-09-13,6.9245
2022-09-14,6.9612
2022-09-15,6.9934
2022-09-16,6.9799
2022-09-17,6.9799
2022-09-18,6.9799
2022-09-19,7.0050
2022-09-20,7.0176
2022-09-21,7.0479
2022-09-22,7.0772
2022-09-23,7.1266
2022-09-24,7.1266
2022-09-25,7.1266
2022-09-26,7.1384
2022-09-27,7.1760
2022-09-28,7.1990
2022-09-29,7.1196
2022-09-30,7.1135
2022-10-01,7.1135
2022-10-02,7.1135
2022-10-03,7.1103
2022-10-04,7.1103
2022-10-05,7.1103
2022-10-06,7.1103
2022-10-07,7.1103
2022-10-08,7.1103
2022-10-09,7.1103
2022-10-10,7.1103
2022-10-11,7.1639
2022-10-12,7.1720
2022-10-13,7.1700
2022-10-14,7.1895
2022-10-15,7.1895
2022-10-16,7.1895
2022-10-17,7.1946
2022-10-18,7.2001
2022-10-19,7.2280
2022-10-20,7.2129
2022-10-21,7.2399
2022-10-22,7.2399
2022-10-23,7.2399
2022-10-24,7.2629
2022-10-25,7.2688
2022-10-26,7.1710
2022-10-27,7.2239
2022-10-28,7.2499
2022-10-29,7.2499
2022-10-30,7.2499
2022-10-31,7.3048
2022-11-01,7.2730
2022-11-02,7.2890
2022-11-03,7.3000
2022-11-04,7.2996
2022-11-05,7.2996
2022-11-06,7.2996
2022-11-07,7.2266
2022-11-08,7.2485
2022-11-09,7.2401
2022-11-10,7.1840
2022-11-11,7.1840
2022-11-12,7.1840
2022-11-13,7.1840
2022-11-14,7.0710
2022-11-15,7.0440
2022-11-16,7.0964
2022-11-17,7.1551
2022-11-18,7.1192
2022-11-19,7.1192
2022-11-20,7.1192
2022-11-21,7.1640
2022-11-22,7.1388
2022-11-23,7.1580
2022-11-24,7.1580
2022-11-25,7.1642
2022-11-26,7.1642
2022-11-27,7.1642
2022-11-28,7.2074
2022-11-29,7.1568
2022-11-30,7.0879
2022-12-01,7.0424
2022-12-02,7.0190
2022-12-03,7.0190
2022-12-04,7.0190
2022-12-05,6.9610
2022-12-06,6.9935
2022-12-07,6.9702
2022-12-08,6.9649
2022-12-09,6.9559
2022-12-10,6.9559
2022-12-11,6.9559
2022-12-12,6.9773
2022-12-13,6.9430
2022-12-14,6.9498
2022-12-15,6.9716
2022-12-16,6.9708
2022-12-17,6.9708
2022-12-18,6.9708
2022-12-19,6.9772
2022-12-20,6.9600
2022-12-21,6.9810
2022-12-22,6.9829
2022-12-23,6.9880
2022-12-24,6.9880
2022-12-25,6.9880
2022-12-26,6.9880
2022-12-27,6.9600
2022-12-28,6.9774
2022-12-29,6.9625
2022-12-30,6.8972
2022-12-31,6.8972
2023-01-01,6.8972
2023-01-02,6.8972
2023-01-03,6.9135
2023-01-04,6.8875
2023-01-05,6.8800
2023-01-06,6.8370
2023-01-07,6.8370
2023-01-08,6.8370
2023-01-09,6.7700
2023-01-10,6.7770
2023-01-11,6.7700
2023-01-12,6.7365
2023-01-13,6.7010
2023-01-14,6.7010
2023-01-15,6.7010
2023-01-16,6.7010
2023-01-17,6.7723
2023-01-18,6.7534
2023-01-19,6.7738
2023-01-20,6.7825
2023-01-21,6.7825
2023-01-22,6.7825
2023-01-23,6.7899
2023-01-24,6.7899
2023-01-25,6.7899
2023-01-26,6.7899
2023-01-27,6.7899
2023-01-28,6.7899
2023-01-29,6.7899
2023-01-30,6.7501
2023-01-31,6.7540
2023-02-01,6.7406
2023-02-02,6.7266
2023-02-03,6.7733
2023-02-04,6.7733
2023-02-05,6.7733
2023-02-06,6.7918
2023-02-07,6.7910
2023-02-08,6.7890
2023-02-09,6.7782
2023-02-10,6.8106
2023-02-11,6.8106
2023-02-12,6.8106
2023-02-13,6.8198
2023-02-14,6.8255
2023-02-15,6.8510
2023-02-16,6.8590
2023-02-17,6.8661
2023-02-18,6.8661
2023-02-19,6.8661
2023-02-20,6.8661
2023-02-21,6.8700
2023-02-22,6.8908
2023-02-23,6.9075
2023-02-24,6.9545
2023-02-25,6.9545
2023-02-26,6.9545
2023-02-27,6.9450
2023-02-28,6.9325
2023-03-01,6.8656
2023-03-02,6.9122
2023-03-03,6.9048
2023-03-04,6.9048
2023-03-05,6.9048
2023-03-06,6.9295
2023-03-07,6.9605
2023-03-08,6.9496
2023-03-09,6.9630
2023-03-10,6.9025
2023-03-11,6.9025
2023-03-12,6.9025
2023-03-13,6.8455
2023-03-14,6.8680
2023-03-15,6.9005
2023-03-16,6.8965
2023-03-17,6.8870
2023-03-18,6.8870
2023-03-19,6.8870
2023-03-20,6.8770
2023-03-21,6.8830
2023-03-22,6.8802
2023-03-23,6.8188
2023-03-24,6.8675
2023-03-25,6.8675
2023-03-26,6.8675
2023-03-27,6.8834
2023-03-28,6.8725
2023-03-29,6.8862
2023-03-30,6.8700
2023-03-31,6.8676
2023-04-01,6.8676
2023-04-02,6.8676
2023-04-03,6.8776
2023-04-04,6.8780
2023-04-05,6.8781
2023-04-06,6.8750
2023-04-07,6.8750
2023-04-08,6.8750
2023-04-09,6.8750
2023-04-10,6.8807
2023-04-11,6.8866
2023-04-12,6.8730
2023-04-13,6.8677
2023-04-14,6.8690
2023-04-15,6.8690
2023-04-16,6.8690
2023-04-17,6.8786
2023-04-18,6.8755
2023-04-19,6.8851
2023-04-20,6.8725
2023-04-21,6.8920
2023-04-22,6.8920
2023-04-23,6.8920
2023-04-24,6.8958
2023-04-25,6.9320
2023-04-26,6.9261
2023-04-27,6.9220
2023-04-28,6.9110
2023-04-29,6.9110
2023-04-30,6.9110
2023-05-01,6.9164
2023-05-02,6.9164
2023-05-03,6.9164
2023-05-04,6.9094
2023-05-05,6.9101
2023-05-06,6.9101
2023-05-07,6.9101
2023-05-08,6.9125
2023-05-09,6.9201
2023-05-10,6.9321
2023-05-11,6.9480
2023-05-12,6.9575
2023-05-13,6.9575
2023-05-14,6.9575
2023-05-15,6.9520
2023-05-16,6.9751
2023-05-17,6.9981
2023-05-18,7.0355
2023-05-19,7.0060
2023-05-20,7.0060
2023-05-21,7.0060
2023-05-22,7.0351
2023-05-23,7.0490
2023-05-24,7.0585
2023-05-25,7.0775
2023-05-26,7.0630
2023-05-27,7.0630
2023-05-28,7.0630
2023-05-29,7.0630
2023-05-30,7.0792
2023-05-31,7.1100
2023-06-01,7.0934
2023-06-02,7.0827
2023-06-03,7.0827
2023-06-04,7.0827
2023-06-05,7.1050
2023-06-06,7.1190
2023-06-07,7.1287
2023-06-08,7.1109
2023-06-09,7.1273
2023-06-10,7.1273
2023-06-11,7.1273
2023-06-12,7.1437
2023-06-13,7.1585
2023-06-14,7.1480
2023-06-15,7.1300
2023-06-16,7.1250
2023-06-17,7.1250
2023-06-18,7.1250
2023-06-19,7.1250
2023-06-20,7.1811
2023-06-21,7.1779
2023-06-22,7.1777
2023-06-23,7.1777
2023-06-24,7.1777
2023-06-25,7.1777
2023-06-26,7.2364
2023-06-27,7.2193
2023-06-28,7.2436
2023-06-29,7.2515
2023-06-30,7.2513
2023-07-01,7.2513
2023-07-02,7.2513
2023-07-03,7.2400
2023-07-04,7.2400
2023-07-05,7.2465
2023-07-06,7.2500
2023-07-07,7.2205
2023-07-08,7.2205
2023-07-09,7.2205
2023-07-10,7.2315
2023-07-11,7.2090
2023-07-12,7.1656
2023-07-13,7.1500
2023-07-14,7.1403
2023-07-15,7.1403
2023-07-16,7.1403
2023-07-17,7.1711
2023-07-18,7.1786
2023-07-19,7.2260
2023-07-20,7.1761
2023-07-21,7.1861
2023-07-22,7.1861
2023-07-23,7.1861
2023-07-24,7.1855
2023-07-25,7.1340
2023-07-26,7.1503
2023-07-27,7.1730
2023-07-28,7.1488
2023-07-29,7.1488
2023-07-30,7.1488
2023-07-31,7.1426
2023-08-01,7.1775
2023-08-02,7.1920
2023-08-03,7.1651
2023-08-04,7.1709
2023-08-05,7.1709
2023-08-06,7.1709
2023-08-07,7.1895
2023-08-08,7.2160
2023-08-09,7.2085
2023-08-10,7.2165
2023-08-11,7.2367
2023-08-12,7.2367
2023-08-13,7.2367
2023-08-14,7.2585
2023-08-15,7.2817
2023-08-16,7.2985
2023-08-17,7.2910
2023-08-18,7.2800
2023-08-19,7.2800
2023-08-20,7.2800
2023-08-21,7.2865
2023-08-22,7.2930
2023-08-23,7.2771
2023-08-24,7.2786
2023-08-25,7.2890
2023-08-26,7.2890
2023-08-27,7.2890
2023-08-28,7.2900
2023-08-29,7.2796
2023-08-30,7.2839
2023-08-31,7.2582
2023-09-01,7.2606
2023-09-02,7.2606
2023-09-03,7.2606
2023-09-04,7.2606
2023-09-05,7.3018
2023-09-06,7.3160
2023-09-07,7.3287
2023-09-08,7.3430
2023-09-09,7.3430
2023-09-10,7.3430
2023-09-11,7.2882
2023-09-12,7.2911
2023-09-13,7.2700
2023-09-14,7.2770
2023-09-15,7.2744
2023-09-16,7.2744
2023-09-17,7.2744
2023-09-18,7.2915
2023-09-19,7.2964
2023-09-20,7.2870
2023-09-21,7.3066
2023-09-22,7.2980
2023-09-23,7.2980
2023-09-24,7.2980
2023-09-25,7.3110
2023-09-26,7.3100
2023-09-27,7.3105
2023-09-28,7.3010
2023-09-29,7.2960
2023-09-30,7.2960
2023-10-01,7.2960
2023-10-02,7.2960
2023-10-03,7.2960
2023-10-04,7.2960
2023-10-05,7.2960
2023-10-06,7.2960
2023-10-07,7.2960
2023-10-08,7.2960
2023-10-09,7.2960
2023-10-10,7.2948
2023-10-11,7.2992
2023-10-12,7.3019
2023-10-13,7.3049
2023-10-14,7.3049
2023-10-15,7.3049
2023-10-16,7.3105
2023-10-17,7.3105
2023-10-18,7.3161
2023-10-19,7.3126
2023-10-20,7.3155
2023-10-21,7.3155
2023-10-22,7.3155
2023-10-23,7.3158
2023-10-24,7.3090
2023-10-25,7.3165
2023-10-26,7.3150
2023-10-27,7.3171
2023-10-28,7.3171
2023-10-29,7.3171
2023-10-30,7.3133
2023-10-31,7.3166
2023-11-01,7.3175
2023-11-02,7.3160
2023-11-03,7.3005
2023-11-04,7.3005
2023-11-05,7.3005
2023-11-06,7.2695
2023-11-07,7.2788
2023-11-08,7.2800
2023-11-09,7.2835
2023-11-10,7.2835
2023-11-11,7.2835
2023-11-12,7.2835
2023-11-13,7.2890
2023-11-14,7.2530
2023-11-15,7.2466
2023-11-16,7.2416
2023-11-17,7.2120
2023-11-18,7.2120
2023-11-19,7.2120
2023-11-20,7.1680
2023-11-21,7.1352
2023-11-22,7.1550
2023-11-23,7.1550
2023-11-24,7.1488
2023-11-25,7.1488
2023-11-26,7.1488
2023-11-27,7.1528
2023-11-28,7.1380
2023-11-29,7.1300
2023-11-30,7.1360
2023-12-01,7.1386
2023-12-02,7.1386
2023-12-03,7.1386
2023-12-04,7.1424
2023-12-05,7.1444
2023-12-06,7.1580
2023-12-07,7.1515
2023-12-08,7.1645
2023-12-09,7.1645
2023-12-10,7.1645
2023-12-11,7.1765
2023-12-12,7.1755
2023-12-13,7.1725
2023-12-14,7.1088
2023-12-15,7.1179
2023-12-16,7.1179
2023-12-17,7.1179
2023-12-18,7.1297
2023-12-19,7.1287
2023-12-20,7.1355
2023-12-21,7.1381
2023-12-22,7.1315
2023-12-23,7.1315
2023-12-24,7.1315
2023-12-25,7.1315
2023-12-26,7.1432
2023-12-27,7.1405
2023-12-28,7.1065
2023-12-29,7.0999
2023-12-30,7.0999
2023-12-31,7.0999
2024-01-01,7.0999
2024-01-02,7.1426
2024-01-03,7.1497
2024-01-04,7.1589
2024-01-05,7.1450
2024-01-06,7.1450
2024-01-07,7.1450
2024-01-08,7.1540
2024-01-09,7.1675
2024-01-10,7.1711
2024-01-11,7.1670
2024-01-12,7.1665
2024-01-13,7.1665
2024-01-14,7.1665
2024-01-15,7.1665
2024-01-16,7.1874
2024-01-17,7.1960
2024-01-18,7.1961
2024-01-19,7.1931
2024-01-20,7.1931
2024-01-21,7.1931
2024-01-22,7.1920
2024-01-23,7.1720
2024-01-24,7.1580
2024-01-25,7.1690
2024-01-26,7.1763
2024-01-27,7.1763
2024-01-28,7.1763
2024-01-29,7.1798
2024-01-30,7.1755
2024-01-31,7.1673
2024-02-01,7.1799
2024-02-02,7.1920
2024-02-03,7.1920
2024-02-04,7.1920
2024-02-05,7.1982
2024-02-06,7.1908
2024-02-07,7.1943
2024-02-08,7.1965
2024-02-09,7.1929
2024-02-10,7.1929
2024-02-11,7.1929
2024-02-12,7.1928
2024-02-13,7.1928
2024-02-14,7.1928
2024-02-15,7.1928
2024-02-16,7.1928
2024-02-17,7.1928
2024-02-18,7.1928
2024-02-19,7.1928
2024-02-20,7.1905
2024-02-21,7.1891
2024-02-22,7.1944
2024-02-23,7.1970
2024-02-24,7.1970
2024-02-25,7.1970
2024-02-26,7.1972
2024-02-27,7.1977
2024-02-28,7.1976
2024-02-29,7.1977
2024-03-01,7.1960
2024-03-02,7.1960
2024-03-03,7.1960
2024-03-04,7.1987
2024-03-05,7.1965
2024-03-06,7.1977
2024-03-07,7.1925
2024-03-08,7.1855
2024-03-09,7.1855
2024-03-10,7.1855
2024-03-11,7.1820
2024-03-12,7.1804
2024-03-13,7.1875
2024-03-14,7.1932
2024-03-15,7.1953
2024-03-16,7.1953
2024-03-17,7.1953
2024-03-18,7.1981
2024-03-19,7.1991
2024-03-20,7.1992
2024-03-21,7.1993
2024-03-22,7.2289
2024-03-23,7.2289
2024-03-24,7.2289
2024-03-25,7.2102
2024-03-26,7.2176
2024-03-27,7.2270
2024-03-28,7.2262
2024-03-29,7.2203
2024-03-30,7.2203
2024-03-31,7.2203
2024-04-01,7.2308
2024-04-02,7.2320
2024-04-03,7.2330
2024-04-04,7.2339
2024-04-05,7.2339
2024-04-06,7.2339
2024-04-07,7.2339
2024-04-08,7.2305
2024-04-09,7.2316
2024-04-10,7.2341
2024-04-11,7.2373
2024-04-12,7.2374
2024-04-13,7.2374
2024-04-14,7.2374
2024-04-15,7.2382
2024-04-16,7.2383
2024-04-17,7.2389
2024-04-18,7.2382
2024-04-19,7.2403
2024-04-20,7.2403
2024-04-21,7.2403
2024-04-22,7.2403
2024-04-23,7.2445
2024-04-24,7.2460
2024-04-25,7.2460
2024-04-26,7.2464
2024-04-27,7.2464
2024-04-28,7.2464
2024-04-29,7.2318
2024-04-30,7.2401
2024-05-01,7.2405
2024-05-02,7.2405
2024-05-03,7.2405
2024-05-04,7.2405
2024-05-05,7.2405
2024-05-06,7.2071
2024-05-07,7.2185
2024-05-08,7.2185
2024-05-09,7.2198
2024-05-10,7.2260
2024-05-11,7.2260
2024-05-12,7.2260
2024-05-13,7.2325
2024-05-14,7.2335
2024-05-15,7.2190
2024-05-16,7.2181
2024-05-17,7.2233
2024-05-18,7.2233
2024-05-19,7.2233
2024-05-20,7.2344
2024-05-21,7.2376
2024-05-22,7.2405
2024-05-23,7.2421
2024-05-24,7.2425
2024-05-25,7.2425
2024-05-26,7.2425
2024-05-27,7.2425
2024-05-28,7.2451
2024-05-29,7.2494
2024-05-30,7.2493
2024-05-31,7.2410
2024-06-01,7.2410
2024-06-02,7.2410
2024-06-03,7.2420
2024-06-04,7.2393
2024-06-05,7.2475
2024-06-06,7.2451
2024-06-07,7.2466
2024-06-08,7.2466
2024-06-09,7.2466
2024-06-10,7.2475
2024-06-11,7.2544
2024-06-12,7.2544
2024-06-13,7.2519
2024-06-14,7.2557
2024-06-15,7.2557
2024-06-16,7.2557
2024-06-17,7.2561
2024-06-18,7.2543
2024-06-19,7.2543
2024-06-20,7.2604
2024-06-21,7.2609
2024-06-22,7.2609
2024-06-23,7.2609
2024-06-24,7.2586
2024-06-25,7.2629
2024-06-26,7.2666
2024-06-27,7.2688
2024-06-28,7.2672
2024-06-29,7.2672
2024-06-30,7.2672
2024-07-01,7.2683
2024-07-02,7.2712
2024-07-03,7.2699
2024-07-04,7.2699
2024-07-05,7.2680
2024-07-06,7.2680
2024-07-07,7.2680
2024-07-08,7.2683
2024-07-09,7.2725
2024-07-10,7.2758
2024-07-11,7.2573
2024-07-12,7.2495
2024-07-13,7.2495
2024-07-14,7.2495
2024-07-15,7.2592
2024-07-16,7.2685
2024-07-17,7.2607
2024-07-18,7.2600
2024-07-19,7.2695
2024-07-20,7.2695
2024-07-21,7.2695
2024-07-22,7.2736
2024-07-23,7.2748
2024-07-24,7.2622
2024-07-25,7.2310
2024-07-26,7.2502
2024-07-27,7.2502
2024-07-28,7.2502
2024-07-29,7.2597
2024-07-30,7.2511
2024-07-31,7.2193
2024-08-01,7.2441
2024-08-02,7.1600
2024-08-03,7.1600
2024-08-04,7.1600
2024-08-05,7.1300
2024-08-06,7.1563
2024-08-07,7.1760
2024-08-08,7.1747
2024-08-09,7.1660
2024-08-10,7.1660
2024-08-11,7.1660
2024-08-12,7.1744
2024-08-13,7.1558
2024-08-14,7.1382
2024-08-15,7.1734
2024-08-16,7.1644
2024-08-17,7.1644
2024-08-18,7.1644
2024-08-19,7.1393
2024-08-20,7.1320
2024-08-21,7.1344
2024-08-22,7.1440
2024-08-23,7.1244
2024-08-24,7.1244
2024-08-25,7.1244
2024-08-26,7.1212
2024-08-27,7.1244
2024-08-28,7.1245
2024-08-29,7.0972
2024-08-30,7.0900
2024-08-31,7.0900
2024-09-01,7.0900
2024-09-02,7.0900
2024-09-03,7.1209
2024-09-04,7.1119
2024-09-05,7.0921
2024-09-06,7.0876
2024-09-07,7.0876
2024-09-08,7.0876
2024-09-09,7.1133
2024-09-10,7.1205
2024-09-11,7.1192
2024-09-12,7.1173
2024-09-13,7.0930
2024-09-14,7.0930
2024-09-15,7.0930
2024-09-16,7.0958
2024-09-17,7.0958
2024-09-18,7.0812
2024-09-19,7.0675
2024-09-20,7.0505
2024-09-21,7.0505
2024-09-22,7.0505
2024-09-23,7.0508
2024-09-24,7.0318
2024-09-25,7.0315
2024-09-26,7.0106
2024-09-27,7.0111
2024-09-28,7.0111
2024-09-29,7.0111
2024-09-30,7.0176
2024-10-01,7.0175
2024-10-02,7.0175
2024-10-03,7.0175
2024-10-04,7.0175
2024-10-05,7.0175
2024-10-06,7.0175
2024-10-07,7.0175
2024-10-08,7.0595
2024-10-09,7.0818
2024-10-10,7.0794
2024-10-11,7.0667
2024-10-12,7.0667
2024-10-13,7.0667
2024-10-14,7.0667
2024-10-15,7.1192
2024-10-16,7.1192
2024-10-17,7.1216
2024-10-18,7.1015
2024-10-19,7.1015
2024-10-20,7.1015
2024-10-21,7.1189
2024-10-22,7.1230
2024-10-23,7.1252
2024-10-24,7.1190
2024-10-25,7.1199
2024-10-26,7.1199
2024-10-27,7.1199
2024-10-28,7.1254
2024-10-29,7.1301
2024-10-30,7.1229
2024-10-31,7.1178
2024-11-01,7.1214
2024-11-02,7.1214
2024-11-03,7.1214
2024-11-04,7.0995
2024-11-05,7.1047
2024-11-06,7.1782
2024-11-07,7.1412
2024-11-08,7.1785
2024-11-09,7.1785
2024-11-10,7.1785
2024-11-11,7.1785
2024-11-12,7.2320
2024-11-13,7.2245
2024-11-14,7.2272
2024-11-15,7.2288
2024-11-16,7.2288
2024-11-17,7.2288
2024-11-18,7.2364
2024-11-19,7.2392
2024-11-20,7.2459
2024-11-21,7.2368
2024-11-22,7.2455
2024-11-23,7.2455
2024-11-24,7.2455
2024-11-25,7.2395
2024-11-26,7.2520
2024-11-27,7.2458
2024-11-28,7.2458
2024-11-29,7.2423
2024-11-30,7.2423
2024-12-01,7.2423
2024-12-02,7.2714
2024-12-03,7.2858
2024-12-04,7.2632
2024-12-05,7.2558
2024-12-06,7.2700
2024-12-07,7.2700
2024-12-08,7.2700
2024-12-09,7.2604
2024-12-10,7.2500
2024-12-11,7.2605
2024-12-12,7.2685
2024-12-13,7.2756
2024-12-14,7.2756
2024-12-15,7.2756
2024-12-16,7.2836
2024-12-17,7.2846
2024-12-18,7.2864
2024-12-19,7.2965
2024-12-20,7.2953
2024-12-21,7.2953
2024-12-22,7.2953
2024-12-23,7.2977
2024-12-24,7.2946
2024-12-25,7.2946
2024-12-26,7.2981
2024-12-27,7.2980
2024-12-28,7.2980
2024-12-29,7.2980
2024-12-30,7.2993
2024-12-31,7.2993
2025-01-01,7.2993
2025-01-02,7.2994
2025-01-03,7.3199
2025-01-04,7.3199
2025-01-05,7.3199
2025-01-06,7.3223
2025-01-07,7.3264
2025-01-08,7.3316
2025-01-09,7.3321
2025-01-10,7.3326
2025-01-11,7.3326
2025-01-12,7.3326
2025-01-13,7.3319
2025-01-14,7.3311
2025-01-15,7.3304
2025-01-16,7.3316
2025-01-17,7.3249
2025-01-18,7.3249
2025-01-19,7.3249
2025-01-20,7.3249
2025-01-21,7.2712
2025-01-22,7.2728
2025-01-23,7.2880
2025-01-24,7.2440
2025-01-25,7.2440
2025-01-26,7.2440
2025-01-27,7.2507
2025-01-28,7.2422
2025-01-29,7.2422
2025-01-30,7.2422
2025-01-31,7.2422
2025-02-01,7.2422
2025-02-02,7.2422
2025-02-03,7.2422
2025-02-04,7.2422
2025-02-05,7.2720
2025-02-06,7.2883
2025-02-07,7.2943
2025-02-08,7.2943
2025-02-09,7.2943
2025-02-10,7.3045
2025-02-11,7.3072
2025-02-12,7.3088
2025-02-13,7.2888
2025-02-14,7.2530
2025-02-15,7.2530
2025-02-16,7.2530
2025-02-17,7.2530
2025-02-18,7.2786
2025-02-19,7.2833
2025-02-20,7.2555
2025-02-21,7.2501
2025-02-22,7.2501
2025-02-23,7.2501
2025-02-24,7.2476
2025-02-25,7.2512
2025-02-26,7.2595
2025-02-27,7.2853
2025-02-28,7.2828
2025-03-01,7.2828
2025-03-02,7.2828
2025-03-03,7.2843
2025-03-04,7.2651
2025-03-05,7.2506
2025-03-06,7.2468
2025-03-07,7.2340
2025-03-08,7.2340
2025-03-09,7.2340
2025-03-10,7.2591
2025-03-11,7.2278
2025-03-12,7.2372
2025-03-13,7.2439
2025-03-14,7.2377
2025-03-15,7.2377
2025-03-16,7.2377
2025-03-17,7.2327
2025-03-18,7.2273
2025-03-19,7.2300
2025-03-20,7.2477
2025-03-21,7.2486
2025-03-22,7.2486
2025-03-23,7.2486
2025-03-24,7.2531
2025-03-25,7.2569
2025-03-26,7.2675
2025-03-27,7.2645
2025-03-28,7.2628
2025-03-29,7.2628
2025-03-30,7.2628
2025-03-31,7.2567
2025-04-01,7.2697
2025-04-02,7.2675
2025-04-03,7.2813
2025-04-04,7.2803
2025-04-05,7.2803
2025-04-06,7.2803
2025-04-07,7.3081
2025-04-08,7.3388
2025-04-09,7.3499
2025-04-10,7.3140
2025-04-11,7.2915
2025-04-12,7.2915
2025-04-13,7.2915
2025-04-14,7.3119
2025-04-15,7.3150
2025-04-16,7.3053
2025-04-17,7.2990
2025-04-18,7.2996
2025-04-19,7.2996
2025-04-20,7.2996
2025-04-21,7.2914
2025-04-22,7.3118
2025-04-23,7.2860
2025-04-24,7.2879
2025-04-25,7.2864
2025-04-26,7.2864
2025-04-27,7.2864
2025-04-28,7.2942
2025-04-29,7.2690
2025-04-30,7.2706
2025-05-01,7.2706
2025-05-02,7.2706
2025-05-03,7.2706
2025-05-04,7.2706
2025-05-05,7.2706
2025-05-06,7.2164
2025-05-07,7.2250
2025-05-08,7.2340
2025-05-09,7.2364
2025-05-10,7.2364
2025-05-11,7.2364
2025-05-12,7.2018
2025-05-13,7.2057
2025-05-14,7.2080
2025-05-15,7.2067
2025-05-16,7.2090
2025-05-17,7.2090
2025-05-18,7.2090
2025-05-19,7.2144
2025-05-20,7.2194
2025-05-21,7.2019
2025-05-22,7.2037
2025-05-23,7.1798
2025-05-24,7.1798
2025-05-25,7.1798
2025-05-26,7.1798
2025-05-27,7.1950
2025-05-28,7.1941
2025-05-29,7.1855
2025-05-30,7.1991
2025-05-31,7.1991
2025-06-01,7.1991
2025-06-02,7.1975
2025-06-03,7.1872
2025-06-04,7.1844
2025-06-05,7.1750
2025-06-06,7.1886
2025-06-07,7.1886
2025-06-08,7.1886
2025-06-09,7.1802
2025-06-10,7.1870
2025-06-11,7.1928
2025-06-12,7.1726
2025-06-13,7.1810
2025-06-14,7.1810
2025-06-15,7.1810
2025-06-16,7.1790
2025-06-17,7.1845
2025-06-18,7.1888
2025-06-19,7.1888
2025-06-20,7.1785
2025-06-21,7.1785
2025-06-22,7.1785
2025-06-23,7.1790
2025-06-24,7.1713
2025-06-25,7.1764
2025-06-26,7.1675
2025-06-27,7.1721
2025-06-28,7.1721
2025-06-29,7.1721
2025-06-30,7.1636
2025-07-01,7.1647
2025-07-02,7.1649
2025-07-03,7.1684
2025-07-04,7.1684
2025-07-05,7.1684
2025-07-06,7.1684
2025-07-07,7.1744
2025-07-08,7.1738
2025-07-09,7.1800
2025-07-10,7.1748
2025-07-11,7.1681
2025-07-12,7.1681
2025-07-13,7.1681
2025-07-14,7.1670
2025-07-15,7.1729
2025-07-16,7.1791
2025-07-17,7.1832
2025-07-18,7.1776
2025-07-19,7.1776
2025-07-20,7.1776
2025-07-21,7.1760
2025-07-22,7.1748
2025-07-23,7.1599
2025-07-24,7.1541
2025-07-25,7.1679
2025-07-26,7.1679
2025-07-27,7.1679
2025-07-28,7.1778
2025-07-29,7.1769
2025-07-30,7.1934
2025-07-31,7.2002
2025-08-01,7.2116
2025-08-02,7.2116
2025-08-03,7.2116
2025-08-04,7.1780
2025-08-05,7.1835
2025-08-06,7.1822
2025-08-07,7.1806
2025-08-08,7.1839
2025-08-09,7.1839
2025-08-10,7.1839
2025-08-11,7.1884
2025-08-12,7.1785
2025-08-13,7.1744
2025-08-14,7.1795
2025-08-15,7.1817
2025-08-16,7.1817
2025-08-17,7.1817
2025-08-18,7.1847
2025-08-19,7.1819
2025-08-20,7.1757
2025-08-21,7.1793
2025-08-22,7.1651
2025-08-23,7.1651
2025-08-24,7.1651
2025-08-25,7.1510
2025-08-26,7.1520
2025-08-27,7.1536
2025-08-28,7.1306
2025-08-29,7.1304
2025-08-30,7.1304
2025-08-31,7.1304
2025-09-01,7.1304
2025-09-02,7.1390
2025-09-03,7.1415
2025-09-04,7.1414
2025-09-05,7.1323
2025-09-06,7.1323
2025-09-07,7.1323
2025-09-08,7.1293
2025-09-09,7.1209
2025-09-10,7.1207
2025-09-11,7.1184
2025-09-12,7.1242
2025-09-13,7.1242
2025-09-14,7.1242
2025-09-15,7.1186
2025-09-16,7.1142
2025-09-17,7.1033
2025-09-18,7.1125
2025-09-19,7.1142
2025-09-20,7.1142
2025-09-21,7.1142
2025-09-22,7.1140
2025-09-23,7.1116
2025-09-24,7.1315
2025-09-25,7.1338
2025-09-26,7.1328
2025-09-27,7.1328
2025-09-28,7.1328
2025-09-29,7.1194
2025-09-30,7.1190
2025-10-01,7.1200
2025-10-02,7.1200
2025-10-03,7.1200
2025-10-04,7.1200
2025-10-05,7.1200
2025-10-06,7.1200
2025-10-07,7.1200
2025-10-08,7.1200
2025-10-09,7.1275
2025-10-10,7.1340
2025-10-11,7.1340
2025-10-12,7.1340
